Temp,Light,Sound,PIR,Day_Period,S5_CO2,S5_CO2_Slope,Room_Occupancy_Count
25.33,0.0,0.0574999999999999,0,0,365,0.0,0
25.3125,0.0,0.0574999999999999,0,0,365,0.0,0
25.315,0.0,0.0625,0,0,365,0.0,0
25.3125,0.0,0.065,0,0,365,0.0,0
25.3475,0.0,0.0574999999999999,0,0,365,0.0,0
25.3325,0.0,0.06,0,0,365,0.0,0
25.3125,0.0,0.06,0,0,360,-0.0461538461538,0
25.2975,0.0,0.0625,0,0,360,-0.0884615384615,0
25.3325,0.0,0.0575,0,0,365,-0.0807692307692,0
25.315,0.0,0.0575,0,0,365,-0.0730769230769,0
25.315,0.0,0.06,0,0,365,-0.0653846153846,0
25.2975,0.0,0.0574999999999999,0,0,365,-0.0576923076923,0
25.315,0.0,0.06,0,0,360,-0.0961538461538,0
25.315,0.0,0.06,0,0,360,-0.130769230769,0
25.2825,0.0,0.055,0,0,365,-0.115384615385,0
25.315,0.0,0.0574999999999999,0,0,365,-0.1,0
25.28,0.0,0.0575,0,0,360,-0.130769230769,0
25.295,0.0,0.055,0,0,365,-0.111538461538,0
25.315,0.0,0.0625,0,0,365,-0.0923076923077,0
25.2975,0.0,0.06,0,0,365,-0.0730769230769,0
25.295,0.0,0.06,0,0,365,-0.0538461538462,0
25.295,0.0,0.0574999999999999,0,0,365,-0.0346153846154,0
25.28,0.0,0.06,0,0,360,-0.0615384615385,0
25.2975,0.0,0.0574999999999999,0,0,365,-0.0384615384615,0
25.2975,0.0,0.0575,0,0,360,-0.0615384615385,0
25.2975,0.0,0.0625,0,0,360,-0.0807692307692,0
25.2975,0.0,0.0574999999999999,0,0,365,-0.05,0
25.28,0.0,0.0574999999999999,0,0,365,-0.0192307692308,0
25.28,0.0,0.0574999999999999,0,0,365,0.0115384615385,0
25.2975,0.0,0.0525,0,0,365,0.0423076923077,0
25.2975,0.0,0.0575,0,0,360,0.0269230769231,0
25.2975,0.0,0.0625,0,0,365,0.0115384615385,0
25.2975,0.0,0.06,0,0,365,-0.00769230769231,0
25.2975,0.0,0.0574999999999999,0,0,360,-0.0269230769231,0
25.2975,0.0,0.06,0,0,360,-0.0423076923077,0
25.2975,0.0,0.0574999999999999,0,0,365,-0.00769230769231,0
25.28,0.0,0.06,0,0,365,0.0269230769231,0
25.2975,0.0,0.06,0,0,360,-0.0346153846154,0
25.2975,0.0,0.0574999999999999,0,0,365,-0.05,0
25.2975,0.0,0.06,0,0,365,-0.0192307692308,0
25.2975,0.0,0.0574999999999999,0,0,365,0.0115384615385,0
25.2975,0.0,0.06,0,0,360,-0.0538461538462,0
25.2975,0.0,0.0574999999999999,0,0,360,-0.0692307692308,0
25.2975,0.0,0.06,0,0,360,-0.0807692307692,0
25.2975,0.0,0.0625,0,0,360,-0.0884615384615,0
25.28,0.0,0.06,0,0,360,-0.0923076923077,0
25.28,0.0,0.0574999999999999,0,0,360,-0.0923076923077,0
25.28,0.0,0.0625,0,0,365,-0.0923076923077,0
25.28,0.0,0.065,0,0,360,-0.0923076923077,0
25.265,0.0,0.06,0,0,360,-0.138461538462,0
25.28,0.0,0.06,0,0,360,-0.184615384615,0
25.28,0.0,0.0625,0,0,365,-0.134615384615,0
25.28,0.0,0.0549999999999999,0,0,360,-0.130769230769,0
25.28,0.0,0.0625,0,0,360,-0.123076923077,0
25.2825,0.0,0.06,0,0,360,-0.111538461538,0
25.265,0.0,0.0625,0,0,360,-0.146153846154,0
25.2975,0.0,0.06,0,0,365,-0.0846153846154,0
25.28,0.0,0.06,0,0,360,-0.0692307692308,0
25.2675,0.0,0.06,0,0,365,-0.0538461538462,0
25.28,0.0,0.06,0,0,365,-0.0423076923077,0
25.2825,0.0,0.0625,0,0,360,-0.0307692307692,0
25.28,0.0,0.06,0,0,360,-0.0153846153846,0
25.2975,0.0,0.0574999999999999,0,0,360,-0.0461538461538,0
25.28,0.0,0.0625,0,0,360,-0.0269230769231,0
25.265,0.0,0.0574999999999999,0,0,360,-0.00384615384615,0
25.2825,0.0,0.0549999999999999,0,0,360,0.0230769230769,0
25.265,0.0,0.0574999999999999,0,0,360,0.00384615384615,0
25.265,0.0,0.06,0,0,360,-0.0153846153846,0
25.28,0.0,0.06,0,0,360,-0.0346153846154,0
25.265,0.0,0.055,0,0,360,-0.0538461538462,0
25.265,0.0,0.0574999999999999,0,0,360,-0.0730769230769,0
25.265,0.0,0.06,0,0,360,-0.0923076923077,0
25.2675,0.0,0.06,0,0,360,-0.0615384615385,0
25.2975,0.0,0.0625,0,0,360,-0.0769230769231,0
25.28,0.0,0.06,0,0,360,-0.0923076923077,0
25.265,0.0,0.0574999999999999,0,0,360,-0.107692307692,0
25.265,0.0,0.06,0,0,360,-0.0730769230769,0
25.28,0.0,0.055,0,0,360,-0.0846153846154,0
25.265,0.0,0.0625,0,0,360,-0.0961538461538,0
25.265,0.0,0.055,0,0,360,-0.107692307692,0
25.28,0.0,0.0575,0,0,360,-0.119230769231,0
25.25,0.0,0.06,0,0,360,-0.0807692307692,0
25.265,0.0,0.055,0,0,360,-0.0884615384615,0
25.265,0.0,0.0525,0,0,360,-0.0461538461538,0
25.265,0.0,0.0575,0,0,360,0.0,0
25.265,0.0,0.0574999999999999,0,0,360,0.0,0
25.265,0.0,0.0525,0,0,360,0.0,0
25.28,0.0,0.0574999999999999,0,0,360,0.0,0
25.28,0.0,0.06,0,0,360,0.0,0
25.265,0.0,0.0575,0,0,360,0.0,0
25.265,0.0,0.06,0,0,365,0.0461538461538,0
25.265,0.0,0.0625,0,0,360,0.0423076923077,0
25.265,0.0,0.06,0,0,360,0.0384615384615,0
25.25,0.0,0.0625,0,0,360,0.0346153846154,0
25.2825,0.0,0.055,0,0,360,0.0307692307692,0
25.25,0.0,0.0625,0,0,365,0.0730769230769,0
25.25,0.0,0.06,0,0,360,0.0653846153846,0
25.25,0.0,0.0575,0,0,360,0.0576923076923,0
25.25,0.0,0.055,0,0,360,0.05,0
25.25,0.0,0.06,0,0,360,0.0423076923077,0
25.25,0.0,0.06,0,0,360,0.0346153846154,0
25.265,0.0,0.0575,0,0,360,0.0269230769231,0
25.265,0.0,0.06,0,0,360,0.0192307692308,0
25.28,0.0,0.0575,0,0,360,0.0115384615385,0
25.265,0.0,0.06,0,0,360,0.00384615384615,0
25.265,0.0,0.055,0,0,360,-0.00384615384615,0
25.265,0.0,0.0574999999999999,0,0,360,-0.0115384615385,0
25.25,0.0,0.0575,0,0,360,-0.0192307692308,0
25.25,0.0,0.06,0,0,360,-0.0269230769231,0
25.25,0.0,0.0574999999999999,0,0,360,-0.0346153846154,0
25.265,0.0,0.0625,0,0,360,-0.0423076923077,0
25.25,0.0,0.0574999999999999,0,0,360,-0.05,0
25.265,0.0,0.065,0,0,360,-0.0576923076923,0
25.265,0.0,0.06,0,0,360,-0.0653846153846,0
25.265,0.0,0.06,0,0,360,-0.0730769230769,0
25.25,0.0,0.06,0,0,360,-0.0307692307692,0
25.265,0.0,0.06,0,0,360,-0.0346153846154,0
25.265,0.0,0.06,0,0,360,-0.0384615384615,0
25.25,0.0,0.065,0,0,360,-0.0423076923077,0
25.25,0.0,0.0574999999999999,0,0,360,-0.0461538461538,0
25.265,0.0,0.0549999999999999,0,0,360,0.0,0
25.265,0.0,0.0575,0,0,360,0.0,0
25.25,0.0,0.0575,0,0,360,0.0,0
25.25,0.0,0.0625,0,0,360,0.0,0
25.25,0.0,0.0625,0,0,360,0.0,0
25.25,0.0,0.0574999999999999,0,0,360,0.0,0
25.235,0.0,0.0549999999999999,0,0,360,0.0,0
25.25,0.0,0.0574999999999999,0,0,360,0.0,0
25.25,0.0,0.0625,0,0,360,0.0,0
25.235,0.0,0.06,0,0,360,0.0,0
25.265,0.0,0.06,0,0,360,0.0,0
25.25,0.0,0.06,0,0,360,0.0,0
25.25,0.0,0.06,0,0,360,0.0,0
25.25,0.0,0.055,0,0,360,0.0,0
25.235,0.0,0.0574999999999999,0,0,360,0.0,0
25.235,0.0,0.0574999999999999,0,0,360,0.0,0
25.265,0.0,0.06,0,0,360,0.0,0
25.25,0.0,0.0575,0,0,360,0.0,0
25.235,0.0,0.055,0,0,360,0.0,0
25.25,0.0,0.06,0,0,360,0.0,0
25.235,0.0,0.06,0,0,360,0.0,0
25.25,0.0,0.0625,0,0,360,0.0,0
25.235,0.0,0.0575,0,0,360,0.0,0
25.25,0.0,0.0625,0,0,360,0.0,0
25.265,0.0,0.065,0,0,360,0.0,0
25.25,0.0,0.06,0,0,360,0.0,0
25.235,0.0,0.0625,0,0,360,0.0,0
25.235,0.0,0.06,0,0,360,0.0,0
25.25,0.0,0.06,0,0,360,0.0,0
25.25,0.0,0.06,0,0,360,0.0,0
25.25,0.0,0.0574999999999999,0,0,360,0.0,0
25.235,0.0,0.0575,0,0,360,0.0,0
25.265,0.0,0.06,0,0,360,0.0,0
25.235,0.0,0.0575,0,0,360,0.0,0
25.235,0.0,0.0574999999999999,0,0,360,0.0,0
25.235,0.0,0.0625,0,0,360,0.0,0
25.235,0.0,0.06,0,0,360,0.0,0
25.235,0.0,0.06,0,0,360,0.0,0
25.235,0.0,0.0525,0,0,360,0.0,0
25.235,0.0,0.0574999999999999,0,0,360,0.0,0
25.25,0.0,0.0574999999999999,0,0,360,0.0,0
25.22,0.0,0.06,0,0,360,0.0,0
25.235,0.0,0.06,0,0,360,0.0,0
25.235,0.0,0.0625,0,0,360,0.0,0
25.235,0.0,0.0575,0,0,360,0.0,0
25.25,0.0,0.0675,0,0,360,0.0,0
25.22,0.0,0.0625,0,0,360,0.0,0
25.22,0.0,0.065,0,0,360,0.0,0
25.235,0.0,0.065,0,0,360,0.0,0
25.25,0.0,0.0625,0,0,360,0.0,0
25.25,0.0,0.0575,0,0,360,0.0,0
25.235,0.0,0.0574999999999999,0,0,360,0.0,0
25.235,0.0,0.06,0,0,360,0.0,0
25.235,0.0,0.06,0,0,360,0.0,0
25.2025,0.0,0.0625,0,0,360,0.0,0
25.2175,0.0,0.06,0,0,360,0.0,0
25.2025,0.0,0.06,0,0,360,0.0,0
25.22,0.0,0.06,0,0,360,0.0,0
25.25,0.0,0.0574999999999999,0,0,360,0.0,0
25.235,0.0,0.06,0,0,360,0.0,0
25.2175,0.0,0.0525,0,0,360,0.0,0
25.235,0.0,0.0625,0,0,360,0.0,0
25.235,0.0,0.06,0,0,360,0.0,0
25.2175,0.0,0.06,0,0,360,0.0,0
25.22,0.0,0.0625,0,0,360,0.0,0
25.2175,0.0,0.06,0,0,360,0.0,0
25.22,0.0,0.055,0,0,360,0.0,0
25.22,0.0,0.055,0,0,360,0.0,0
25.22,0.0,0.06,0,0,360,0.0,0
25.22,0.0,0.0625,0,0,360,0.0,0
25.1875,0.0,0.06,0,0,360,0.0,0
25.205,0.0,0.06,0,0,360,0.0,0
25.205,0.0,0.06,0,0,360,0.0,0
25.235,0.0,0.06,0,0,360,0.0,0
25.205,0.0,0.06,0,0,360,0.0,0
25.235,0.0,0.0574999999999999,0,0,360,0.0,0
25.235,0.0,0.0575,0,0,360,0.0,0
25.235,0.0,0.06,0,0,360,0.0,0
25.235,0.0,0.0625,0,0,360,0.0,0
25.235,0.0,0.06,0,0,360,0.0,0
25.22,0.0,0.0574999999999999,0,0,360,0.0,0
25.205,0.0,0.06,0,0,360,0.0,0
25.205,0.0,0.0625,0,0,360,0.0,0
25.22,0.0,0.06,0,0,360,0.0,0
25.22,0.0,0.06,0,0,360,0.0,0
25.22,0.0,0.0574999999999999,0,0,360,0.0,0
25.22,0.0,0.055,0,0,360,0.0,0
25.205,0.0,0.06,0,0,360,0.0,0
25.2025,0.0,0.0625,0,0,360,0.0,0
25.1875,0.0,0.0575,0,0,360,0.0,0
25.205,0.0,0.0549999999999999,0,0,360,0.0,0
25.205,0.0,0.0625,0,0,360,0.0,0
25.205,0.0,0.0625,0,0,360,0.0,0
25.2175,0.0,0.06,0,0,360,0.0,0
25.2175,0.0,0.065,0,0,360,0.0,0
25.2025,0.0,0.06,0,0,360,0.0,0
25.205,0.0,0.0625,0,0,360,0.0,0
25.22,0.0,0.06,0,0,360,0.0,0
25.205,0.0,0.06,0,0,360,0.0,0
25.205,0.0,0.0625,0,0,360,0.0,0
25.205,0.0,0.06,0,0,360,0.0,0
25.205,0.0,0.0525,0,0,360,0.0,0
25.1875,0.0,0.06,0,0,360,0.0,0
25.1875,0.0,0.065,0,0,360,0.0,0
25.2025,0.0,0.06,0,0,360,0.0,0
25.1875,0.0,0.06,0,0,360,0.0,0
25.205,0.0,0.06,0,0,360,0.0,0
25.1875,0.0,0.0575,0,0,360,0.0,0
25.205,0.0,0.065,0,0,360,0.0,0
25.1875,0.0,0.0625,0,0,360,0.0,0
25.205,0.0,0.0625,0,0,360,0.0,0
25.205,0.0,0.0625,0,0,360,0.0,0
25.205,0.0,0.06,0,0,360,0.0,0
25.22,0.0,0.0574999999999999,0,0,360,0.0,0
25.205,0.0,0.06,0,0,360,0.0,0
25.1875,0.0,0.0574999999999999,0,0,360,0.0,0
25.1875,0.0,0.0574999999999999,0,0,360,0.0,0
25.205,0.0,0.0575,0,0,360,0.0,0
25.205,0.0,0.0625,0,0,360,0.0,0
25.19,0.0,0.06,0,0,360,0.0,0
25.205,0.0,0.06,0,0,360,0.0,0
25.1875,0.0,0.0574999999999999,0,0,360,0.0,0
25.205,0.0,0.065,0,0,360,0.0,0
25.19,0.0,0.065,0,0,360,0.0,0
25.205,0.0,0.055,0,0,360,0.0,0
25.1875,0.0,0.065,0,0,360,0.0,0
25.1875,0.0,0.0625,0,0,360,0.0,0
25.2025,0.0,0.06,0,0,360,0.0,0
25.1875,0.0,0.06,0,0,360,0.0,0
25.1875,0.0,0.0625,0,0,360,0.0,0
25.205,0.0,0.0574999999999999,0,0,360,0.0,0
25.1875,0.0,0.0574999999999999,0,0,360,0.0,0
25.205,0.0,0.0574999999999999,0,0,360,0.0,0
25.205,0.0,0.0625,0,0,360,0.0,0
25.1875,0.0,0.0575,0,0,360,0.0,0
25.1875,0.0,0.0625,0,0,360,0.0,0
25.1875,0.0,0.06,0,0,360,0.0,0
25.1875,0.0,0.0625,0,0,360,0.0,0
25.1875,0.0,0.06,0,0,360,0.0,0
25.1875,0.0,0.0625,0,0,360,0.0,0
25.1875,0.0,0.06,0,0,360,0.0,0
25.1875,0.0,0.06,0,0,360,0.0,0
25.1575,0.0,0.0575,0,0,360,0.0,0
25.1875,0.0,0.06,0,0,360,0.0,0
25.1725,0.0,0.0625,0,0,360,0.0,0
25.1725,0.0,0.0574999999999999,0,0,360,0.0,0
25.205,0.0,0.0625,0,0,360,0.0,0
25.19,0.0,0.0574999999999999,0,0,360,0.0,0
25.1875,0.0,0.06,0,0,360,0.0,0
25.19,0.0,0.06,0,0,360,0.0,0
25.19,0.0,0.0574999999999999,0,0,360,0.0,0
25.1725,0.0,0.06,0,0,360,0.0,0
25.1725,0.0,0.06,0,0,360,0.0,0
25.1725,0.0,0.0574999999999999,0,0,360,0.0,0
25.1875,0.0,0.06,0,0,360,0.0,0
25.1725,0.0,0.06,0,0,360,0.0,0
25.1725,0.0,0.06,0,0,360,0.0,0
25.1575,0.0,0.0625,0,0,360,0.0,0
25.1875,0.0,0.06,0,0,360,0.0,0
25.1875,0.0,0.0625,0,0,360,0.0,0
25.1875,0.0,0.06,0,0,360,0.0,0
25.1725,0.0,0.0574999999999999,0,0,360,0.0,0
25.19,0.0,0.0625,0,0,360,0.0,0
25.1875,0.0,0.0575,0,0,360,0.0,0
25.1725,0.0,0.0574999999999999,0,0,360,0.0,0
25.205,0.0,0.0625,0,0,360,0.0,0
25.19,0.0,0.0575,0,0,360,0.0,0
25.1875,0.0,0.0575,0,0,360,0.0,0
25.1725,0.0,0.06,0,0,360,0.0,0
25.1725,0.0,0.065,0,0,360,0.0,0
25.1875,0.0,0.06,0,0,360,0.0,0
25.1875,0.0,0.0625,0,0,360,0.0,0
25.1875,0.0,0.06,0,0,360,0.0,0
25.1875,0.0,0.06,0,0,360,0.0,0
25.1725,0.0,0.06,0,0,360,0.0,0
25.1575,0.0,0.0574999999999999,0,0,360,0.0,0
25.1725,0.0,0.0575,0,0,360,0.0,0
25.205,0.0,0.06,0,0,360,0.0,0
25.1875,0.0,0.06,0,0,360,0.0,0
25.1725,0.0,0.06,0,0,360,0.0,0
25.1575,0.0,0.06,0,0,360,0.0,0
25.1575,0.0,0.06,0,0,360,0.0,0
25.1725,0.0,0.0575,0,0,360,0.0,0
25.1575,0.0,0.0625,0,0,360,0.0,0
25.175,0.0,0.0625,0,0,360,0.0,0
25.1575,0.0,0.06,0,0,360,0.0,0
25.1575,0.0,0.06,0,0,360,0.0,0
25.1425,0.0,0.0574999999999999,0,0,360,0.0,0
25.1725,0.0,0.06,0,0,360,0.0,0
25.1725,0.0,0.0625,0,0,360,0.0,0
25.1575,0.0,0.0574999999999999,0,0,360,0.0,0
25.1575,0.0,0.06,0,0,360,0.0,0
25.1425,0.0,0.0625,0,0,360,0.0,0
25.1575,0.0,0.06,0,0,360,0.0,0
25.1425,0.0,0.06,0,0,360,0.0,0
25.1725,0.0,0.065,0,0,360,0.0,0
25.19,0.0,0.06,0,0,360,0.0,0
25.1575,0.0,0.06,0,0,355,-0.0461538461538,0
25.1425,0.0,0.06,0,0,360,-0.0423076923077,0
25.1575,0.0,0.0625,0,0,360,-0.0384615384615,0
25.1425,0.0,0.06,0,0,360,-0.0346153846154,0
25.1575,0.0,0.06,0,0,360,-0.0307692307692,0
25.1425,0.0,0.0625,0,0,360,-0.0269230769231,0
25.1725,0.0,0.06,0,0,360,-0.0230769230769,0
25.1575,0.0,0.06,0,0,360,-0.0192307692308,0
25.1425,0.0,0.06,0,0,360,-0.0153846153846,0
25.1425,0.0,0.06,0,0,360,-0.0115384615385,0
25.1425,0.0,0.0574999999999999,0,0,360,-0.00769230769231,0
25.1425,0.0,0.0574999999999999,0,0,360,-0.00384615384615,0
25.1425,0.0,0.0625,0,0,360,7.69801162017e-19,0
25.1425,0.0,0.06,0,0,360,0.00384615384615,0
25.1575,0.0,0.0574999999999999,0,0,360,0.00769230769231,0
25.1275,0.0,0.06,0,0,360,0.0115384615385,0
25.1575,0.0,0.06,0,0,360,0.0153846153846,0
25.1575,0.0,0.0574999999999999,0,0,360,0.0192307692308,0
25.1425,0.0,0.0625,0,0,360,0.0230769230769,0
25.1275,0.0,0.06,0,0,360,0.0269230769231,0
25.1425,0.0,0.06,0,0,360,0.0307692307692,0
25.1575,0.0,0.06,0,0,360,0.0346153846154,0
25.1575,0.0,0.06,0,0,360,0.0384615384615,0
25.1425,0.0,0.06,0,0,360,0.0423076923077,0
25.1425,0.0,0.0625,0,0,360,0.0461538461538,0
25.1275,0.0,0.0625,0,0,360,0.0,0
25.1275,0.0,0.06,0,0,360,0.0,0
25.1275,0.0,0.06,0,0,360,0.0,0
25.1275,0.0,0.0549999999999999,0,0,360,0.0,0
25.1425,0.0,0.0625,0,0,360,0.0,0
25.1425,0.0,0.0574999999999999,0,0,360,0.0,0
25.1425,0.0,0.06,0,0,360,0.0,0
25.1275,0.0,0.0625,0,0,360,0.0,0
25.1575,0.0,0.055,0,0,360,0.0,0
25.1425,0.0,0.06,0,0,360,0.0,0
25.1425,0.0,0.0625,0,0,360,0.0,0
25.1575,0.0,0.0625,0,0,360,0.0,0
25.1425,0.0,0.0574999999999999,0,0,360,0.0,0
25.1275,0.0,0.06,0,0,360,0.0,0
25.1275,0.0,0.0575,0,0,360,0.0,0
25.1425,0.0,0.0574999999999999,0,0,360,0.0,0
25.1425,0.0,0.06,0,0,360,0.0,0
25.1575,0.0,0.0575,0,0,360,0.0,0
25.1425,0.0,0.06,0,0,360,0.0,0
25.125,0.0,0.055,0,0,360,0.0,0
25.1275,0.0,0.06,0,0,360,0.0,0
25.11,0.0,0.055,0,0,360,0.0,0
25.1275,0.0,0.0625,0,0,360,0.0,0
25.1275,0.0,0.06,0,0,360,0.0,0
25.1275,0.0,0.06,0,0,360,0.0,0
25.1275,0.0,0.0625,0,0,360,0.0,0
25.1275,0.0,0.06,0,0,355,-0.0461538461538,0
25.1275,0.0,0.0625,0,0,355,-0.0884615384615,0
25.1275,0.0,0.06,0,0,355,-0.126923076923,0
25.1275,0.0,0.0625,0,0,360,-0.115384615385,0
25.1275,0.0,0.0825,0,0,360,-0.103846153846,0
25.1275,0.0,0.0525,0,0,360,-0.0923076923077,0
25.11,0.0,0.06,0,0,360,-0.0807692307692,0
25.1275,0.0,0.06,0,0,360,-0.0692307692308,0
25.1275,0.0,0.06,0,0,360,-0.0576923076923,0
25.1275,0.0,0.065,0,0,360,-0.0461538461538,0
25.1275,0.0,0.06,0,0,360,-0.0346153846154,0
25.1275,0.0,0.0575,0,0,360,-0.0230769230769,0
25.1275,0.0,0.0625,0,0,360,-0.0115384615385,0
25.1275,0.0,0.06,0,0,360,3.0792046480700007e-18,0
25.1275,0.0,0.0574999999999999,0,0,360,0.0115384615385,0
25.1275,0.0,0.0574999999999999,0,0,360,0.0230769230769,0
25.11,0.0,0.0574999999999999,0,0,360,0.0346153846154,0
25.1425,0.0,0.0625,0,0,360,0.0461538461538,0
25.1275,0.0,0.0625,0,0,360,0.0576923076923,0
25.1275,0.0,0.06,0,0,360,0.0692307692308,0
25.1125,0.0,0.0625,0,0,360,0.0807692307692,0
25.1275,0.0,0.0574999999999999,0,0,360,0.0923076923077,0
25.1275,0.0,0.0625,0,0,360,0.103846153846,0
25.1275,0.0,0.0574999999999999,0,0,360,0.115384615385,0
25.1425,0.0,0.0625,0,0,360,0.126923076923,0
25.11,0.0,0.0574999999999999,0,0,360,0.0884615384615,0
25.125,0.0,0.0625,0,0,360,0.0461538461538,0
25.1425,0.0,0.06,0,0,360,0.0,0
25.1275,0.0,0.06,0,0,360,0.0,0
25.11,0.0,0.0574999999999999,0,0,360,0.0,0
25.125,0.0,0.0575,0,0,360,0.0,0
25.11,0.0,0.06,0,0,360,0.0,0
25.095,0.0,0.0574999999999999,0,0,360,0.0,0
25.1275,0.0,0.055,0,0,360,0.0,0
25.095,0.0,0.0625,0,0,360,0.0,0
25.095,0.0,0.06,0,0,355,-0.0461538461538,0
25.1275,0.0,0.06,0,0,360,-0.0423076923077,0
25.1275,0.0,0.0625,0,0,360,-0.0384615384615,0
25.11,0.0,0.0574999999999999,0,0,360,-0.0346153846154,0
25.11,0.0,0.0574999999999999,0,0,360,-0.0307692307692,0
25.1275,0.0,0.06,0,0,360,-0.0269230769231,0
25.1275,0.0,0.0574999999999999,0,0,360,-0.0230769230769,0
25.11,0.0,0.0574999999999999,0,0,360,-0.0192307692308,0
25.125,0.0,0.065,0,0,355,-0.0615384615385,0
25.1275,0.0,0.0574999999999999,0,0,360,-0.0538461538462,0
25.11,0.0,0.06,0,0,355,-0.0923076923077,0
25.11,0.0,0.06,0,0,360,-0.0807692307692,0
25.095,0.0,0.0574999999999999,0,0,360,-0.0692307692308,0
25.11,0.0,0.0675,0,0,360,-0.0576923076923,0
25.11,0.0,0.0549999999999999,0,0,360,-0.0461538461538,0
25.11,0.0,0.0575,0,0,360,-0.0346153846154,0
25.11,0.0,0.0625,0,0,360,-0.0230769230769,0
25.095,0.0,0.0625,0,0,360,-0.0115384615385,0
25.11,0.0,0.065,0,0,360,3.0792046480700007e-18,0
25.08,0.0,0.055,0,0,360,0.0115384615385,0
25.11,0.0,0.06,0,0,360,0.0230769230769,0
25.095,0.0,0.0575,0,0,360,0.0346153846154,0
25.095,0.0,0.06,0,0,360,0.0461538461538,0
25.11,0.0,0.055,0,0,360,0.0576923076923,0
25.11,0.0,0.0574999999999999,0,0,360,0.0692307692308,0
25.1275,0.0,0.0574999999999999,0,0,360,0.0307692307692,0
25.11,0.0,0.0549999999999999,0,0,360,0.0384615384615,0
25.11,0.0,0.0625,0,0,355,-1.23168185923e-17,0
25.125,0.0,0.06,0,0,360,0.0115384615385,0
25.1125,0.0,0.06,0,0,355,-0.0230769230769,0
25.1125,0.0,0.06,0,0,355,-0.0538461538462,0
25.11,0.0,0.0574999999999999,0,0,355,-0.0807692307692,0
25.095,0.0,0.06,0,0,355,-0.103846153846,0
25.095,0.0,0.0574999999999999,0,0,355,-0.173076923077,0
25.095,0.0,0.06,0,0,355,-0.192307692308,0
25.08,0.0,0.06,0,0,360,-0.211538461538,0
25.095,0.0,0.0625,0,0,360,-0.184615384615,0
25.095,0.0,0.06,0,0,360,-0.157692307692,0
25.1275,0.0,0.06,0,0,360,-0.130769230769,0
25.0975,0.0,0.06,0,0,360,-0.103846153846,0
25.1125,0.0,0.0574999999999999,0,0,360,-0.0769230769231,0
25.095,0.0,0.0575,0,0,360,-0.05,0
25.065,0.0,0.0525,0,0,360,-0.0230769230769,0
25.08,0.0,0.06,0,0,360,0.00384615384615,0
25.08,0.0,0.0574999999999999,0,0,355,-0.0153846153846,0
25.08,0.0,0.0574999999999999,0,0,360,0.0153846153846,0
25.095,0.0,0.0574999999999999,0,0,360,0.0461538461538,0
25.08,0.0,0.0574999999999999,0,0,355,0.0307692307692,0
25.0975,0.0,0.0574999999999999,0,0,355,0.0192307692308,0
25.08,0.0,0.0574999999999999,0,0,360,0.0576923076923,0
25.08,0.0,0.06,0,0,360,0.0961538461538,0
25.095,0.0,0.0574999999999999,0,0,360,0.134615384615,0
25.095,0.0,0.06,0,0,355,0.0769230769231,0
25.08,0.0,0.055,0,0,355,0.0692307692308,0
25.065,0.0,0.0574999999999999,0,0,355,0.0153846153846,0
25.095,0.0,0.06,0,0,355,-0.0384615384615,0
25.095,0.0,0.06,0,0,360,-0.0461538461538,0
25.08,0.0,0.06,0,0,355,-0.103846153846,0
25.095,0.0,0.0574999999999999,0,0,355,-0.161538461538,0
25.095,0.0,0.0549999999999999,0,0,355,-0.219230769231,0
25.08,0.0,0.0625,0,0,355,-0.226923076923,0
25.08,0.0,0.0574999999999999,0,0,360,-0.184615384615,0
25.095,0.0,0.0574999999999999,0,0,355,-0.188461538462,0
25.08,0.0,0.0575,0,0,355,-0.188461538462,0
25.095,0.0,0.0574999999999999,0,0,355,-0.184615384615,0
25.095,0.0,0.0625,0,0,355,-0.176923076923,0
25.095,0.0,0.0574999999999999,0,0,355,-0.165384615385,0
25.08,0.0,0.0574999999999999,0,0,355,-0.15,0
25.08,0.0,0.0625,0,0,355,-0.130769230769,0
25.095,0.0,0.0625,0,0,355,-0.157692307692,0
25.08,0.0,0.0525,0,0,355,-0.134615384615,0
25.095,0.0,0.06,0,0,355,-0.107692307692,0
25.08,0.0,0.06,0,0,355,-0.126923076923,0
25.08,0.0,0.0574999999999999,0,0,355,-0.146153846154,0
25.095,0.0,0.06,0,0,355,-0.115384615385,0
25.08,0.0,0.06,0,0,355,-0.0807692307692,0
25.08,0.0,0.0625,0,0,355,-0.0423076923077,0
25.08,0.0,0.0575,0,0,355,-0.05,0
25.08,0.0,0.06,0,0,360,-0.0115384615385,0
25.08,0.0,0.06,0,0,360,0.0230769230769,0
25.065,0.0,0.06,0,0,360,0.0538461538462,0
25.08,0.0,0.065,0,0,360,0.130769230769,0
25.08,0.0,0.0574999999999999,0,0,360,0.157692307692,0
25.065,0.0,0.0574999999999999,0,0,360,0.180769230769,0
25.065,0.0,0.0574999999999999,0,0,360,0.2,0
25.065,0.0,0.06,0,0,360,0.215384615385,0
25.065,0.0,0.0625,0,0,360,0.276923076923,0
25.065,0.0,0.0574999999999999,0,0,360,0.288461538462,0
25.065,0.0,0.0575,0,0,355,0.25,0
25.05,0.0,0.0575,0,0,355,0.211538461538,0
25.08,0.0,0.06,0,0,355,0.173076923077,0
25.065,0.0,0.0574999999999999,0,0,355,0.134615384615,0
25.08,0.0,0.06,0,0,355,0.0961538461538,0
25.065,0.0,0.06,0,0,360,0.103846153846,0
